Trinity_ID	SB_ID	SB_chr	SB_start	SB_end	evalue	bitscore
KWMTBOMO04628	KWMTBOMO04628	Bomo_Chr8	11159922	11163230	5.47e-141	277
KWMTBOMO04631	KWMTBOMO04631	Bomo_Chr8	11170756	11191460	0.0	659
KWMTBOMO04633	KWMTBOMO04633	Bomo_Chr8	11224471	11240590	0.0	572
KWMTBOMO04634	KWMTBOMO04634	Bomo_Chr8	11244739	11251420	0.0	841
KWMTBOMO04637	KWMTBOMO04637	Bomo_Chr8	11272622	11276480	0.0	917
KWMTBOMO04650	KWMTBOMO04650	Bomo_Chr8	11437054	11446950	1.10e-133	235
KWMTBOMO04651	KWMTBOMO04651	Bomo_Chr8	11482371	11484816	3.77e-102	367
KWMTBOMO04653	KWMTBOMO04653	Bomo_Chr8	11489501	11497135	0.0	1495
KWMTBOMO04655	KWMTBOMO04655	Bomo_Chr8	11608052	11611160	0.0	870
KWMTBOMO04658	KWMTBOMO04658	Bomo_Chr8	11629161	11632437	0.0	640
KWMTBOMO04659	KWMTBOMO04659	Bomo_Chr8	11751951	11755485	8.38e-115	340
KWMTBOMO04661	KWMTBOMO04661	Bomo_Chr8	11776028	11777808	2.42e-97	351
KWMTBOMO04662	KWMTBOMO04662	Bomo_Chr8	11791819	11796121	4.63e-139	490
KWMTBOMO04663	KWMTBOMO04663	Bomo_Chr8	11802189	11825915	0.0	1194
KWMTBOMO04664	KWMTBOMO04664	Bomo_Chr8	11826199	11827488	5.91e-90	326
KWMTBOMO04665	KWMTBOMO04665	Bomo_Chr8	11828389	11829454	2.45e-93	338
KWMTBOMO04666	KWMTBOMO04666	Bomo_Chr8	11830750	11838558	0.0	1010
KWMTBOMO04667	KWMTBOMO04667	Bomo_Chr8	11839640	11888538	0.0	573
KWMTBOMO04668	KWMTBOMO04668	Bomo_Chr8	11890899	11894054	1.03e-105	379
KWMTBOMO04672	KWMTBOMO04672	Bomo_Chr8	11920019	11924870	0.0	1032
KWMTBOMO04677	KWMTBOMO04677	Bomo_Chr8	12011738	12015688	6.47e-88	319
KWMTBOMO04679	KWMTBOMO04679	Bomo_Chr8	12028182	12037598	0.0	974
KWMTBOMO04680	KWMTBOMO04680	Bomo_Chr8	12047756	12051268	0.0	775
KWMTBOMO04681	KWMTBOMO04681	Bomo_Chr8	12052169	12073632	0.0	2370
KWMTBOMO04686	KWMTBOMO04686	Bomo_Chr8	12191405	12199018	6.88e-111	396
KWMTBOMO04687	KWMTBOMO04687	Bomo_Chr8	12509943	12537908	4.45e-172	600
KWMTBOMO04690	KWMTBOMO04690	Bomo_Chr8	12561369	12581881	0.0	5209
KWMTBOMO04691	KWMTBOMO04691	Bomo_Chr8	12584859	12585402	1.13e-83	305
KWMTBOMO04692	KWMTBOMO04692	Bomo_Chr8	12585907	12588718	3.97e-149	524
KWMTBOMO04693	KWMTBOMO04693	Bomo_Chr8	12595209	12597734	0.0	741
KWMTBOMO04694	KWMTBOMO04694	Bomo_Chr8	12609649	12612544	8.00e-87	316
KWMTBOMO04695	KWMTBOMO04695	Bomo_Chr8	12616678	12621898	2.33e-159	288
KWMTBOMO04698	KWMTBOMO04698	Bomo_Chr8	12628769	12634218	6.68e-81	296
KWMTBOMO04699	KWMTBOMO04699	Bomo_Chr8	12673005	12677583	6.38e-177	358
KWMTBOMO04701	KWMTBOMO04701	Bomo_Chr8	12693984	12697723	5.99e-157	550
KWMTBOMO04704	KWMTBOMO04704	Bomo_Chr8	12833231	12849353	0.0	920
KWMTBOMO04707	KWMTBOMO04707	Bomo_Chr8	12939104	12949143	0.0	1126
KWMTBOMO04708	KWMTBOMO04708	Bomo_Chr8	13028060	13030939	0.0	1116
KWMTBOMO04710	KWMTBOMO04710	Bomo_Chr8	13064220	13085098	0.0	1894
KWMTBOMO04712	KWMTBOMO04712	Bomo_Chr8	13086448	13087899	1.14e-127	452
KWMTBOMO04715	KWMTBOMO04715	Bomo_Chr8	13098771	13111179	0.0	1274
KWMTBOMO04717	KWMTBOMO04717	Bomo_Chr8	13143860	13148989	0.0	1206
KWMTBOMO04718	KWMTBOMO04718	Bomo_Chr8	13150270	13160334	0.0	708
KWMTBOMO04719	KWMTBOMO04719	Bomo_Chr8	13162930	13166917	1.13e-104	376
KWMTBOMO04721	KWMTBOMO04721	Bomo_Chr8	13182408	13197719	0.0	933
KWMTBOMO04722	KWMTBOMO04722	Bomo_Chr8	13198339	13205569	0.0	753
KWMTBOMO04725	KWMTBOMO04725	Bomo_Chr8	13236930	13274561	0.0	1207
KWMTBOMO04741	KWMTBOMO04741	Bomo_Chr8	13870610	13883414	0.0	406
KWMTBOMO04742	KWMTBOMO04742	Bomo_Chr8	13885317	13887539	1.70e-90	328
KWMTBOMO04745	KWMTBOMO04745	Bomo_Chr8	13943870	13993510	0.0	695
KWMTBOMO04751	KWMTBOMO04751	Bomo_Chr8	14106754	14108219	1.01e-145	512
KWMTBOMO04753	KWMTBOMO04753	Bomo_Chr8	14187599	14194853	8.92e-157	215
KWMTBOMO04755	KWMTBOMO04755	Bomo_Chr8	14200728	14207943	0.0	712
KWMTBOMO04758	KWMTBOMO04758	Bomo_Chr8	14299137	14304093	0.0	760
KWMTBOMO04763	KWMTBOMO04763	Bomo_Chr8	14373423	14391823	0.0	778
KWMTBOMO04770	KWMTBOMO04770	Bomo_Chr8	14506245	14519023	0.0	1338
KWMTBOMO04774	KWMTBOMO04774	Bomo_Chr8	14675048	14680794	0.0	1448
KWMTBOMO04776	KWMTBOMO04776	Bomo_Chr8	14689078	14689858	2.53e-162	568
KWMTBOMO04777	KWMTBOMO04777	Bomo_Chr8	14715055	14719077	2.21e-147	395
KWMTBOMO04778	KWMTBOMO04778	Bomo_Chr8	14721608	14777122	0.0	771
KWMTBOMO04779	KWMTBOMO04779	Bomo_Chr8	14791734	14798467	1.11e-127	452
KWMTBOMO04782	KWMTBOMO04782	Bomo_Chr8	14857008	14864731	0.0	1482
KWMTBOMO04783	KWMTBOMO04783	Bomo_Chr8	14868052	14869097	5.23e-106	380
KWMTBOMO04784	KWMTBOMO04784	Bomo_Chr8	14869818	14884118	0.0	1310
KWMTBOMO04785	KWMTBOMO04785	Bomo_Chr8	14895545	14901546	8.84e-166	390
KWMTBOMO04788	KWMTBOMO04788	Bomo_Chr8	14934912	14996196	0.0	671
KWMTBOMO04789	KWMTBOMO04789	Bomo_Chr8	15002031	15009656	0.0	636
KWMTBOMO04790	KWMTBOMO04790	Bomo_Chr8	15010557	15017387	0.0	581
KWMTBOMO04791	KWMTBOMO04791	Bomo_Chr8	15017657	15021256	1.06e-156	549
KWMTBOMO04792	KWMTBOMO04792	Bomo_Chr8	15021697	15024376	2.22e-103	371
KWMTBOMO04795	KWMTBOMO04795	Bomo_Chr8	15060647	15085629	0.0	1744
KWMTBOMO04796	KWMTBOMO04796	Bomo_Chr8	15100887	15135448	1.59e-157	552
KWMTBOMO04798	KWMTBOMO04798	Bomo_Chr8	15166797	15169712	0.0	855
KWMTBOMO04803	KWMTBOMO04803	Bomo_Chr8	15442059	15486471	0.0	1051
KWMTBOMO04807	KWMTBOMO04807	Bomo_Chr8	15583364	15598301	0.0	1824
KWMTBOMO04808	KWMTBOMO04808	Bomo_Chr8	15599262	15602090	0.0	703
KWMTBOMO04810	KWMTBOMO04810	Bomo_Chr8	15639122	15651626	0.0	520
KWMTBOMO04812	KWMTBOMO04812	Bomo_Chr8	15678832	15681306	3.29e-133	471
KWMTBOMO04813	KWMTBOMO04813	Bomo_Chr8	15690913	15691461	4.45e-83	303
KWMTBOMO04821	KWMTBOMO04821	Bomo_Chr8	15870509	15871371	1.64e-168	588
KWMTBOMO04825	KWMTBOMO04825	Bomo_Chr8	15985725	15991111	0.0	393
KWMTBOMO04826	KWMTBOMO04826	Bomo_Chr8	15991892	15999721	0.0	653
KWMTBOMO04842	KWMTBOMO04842	Bomo_Chr9	92377	117585	0.0	775
KWMTBOMO04851	KWMTBOMO04851	Bomo_Chr9	229937	233875	0.0	673
KWMTBOMO04853	KWMTBOMO04853	Bomo_Chr9	239356	246144	2.79e-131	464
KWMTBOMO04854	KWMTBOMO04854	Bomo_Chr9	247506	252791	0.0	674
KWMTBOMO04855	KWMTBOMO04855	Bomo_Chr9	254446	259780	0.0	490
KWMTBOMO04866	KWMTBOMO04866	Bomo_Chr9	584906	587580	3.67e-81	297
KWMTBOMO04867	KWMTBOMO04867	Bomo_Chr9	590038	603535	0.0	1309
KWMTBOMO04868	KWMTBOMO04868	Bomo_Chr9	606006	609164	1.23e-112	402
KWMTBOMO04879	KWMTBOMO04879	Bomo_Chr9	766266	773275	0.0	866
KWMTBOMO04881	KWMTBOMO04881	Bomo_Chr9	782876	794891	0.0	1110
KWMTBOMO04882	KWMTBOMO04882	Bomo_Chr9	809546	811677	0.0	672
KWMTBOMO04899	KWMTBOMO04899	Bomo_Chr9	1089868	1094184	0.0	948
KWMTBOMO04903	KWMTBOMO04903	Bomo_Chr9	1282626	1285799	1.05e-100	362
KWMTBOMO04908	KWMTBOMO04908	Bomo_Chr9	1382780	1384709	0.0	1117
KWMTBOMO04909	KWMTBOMO04909	Bomo_Chr9	1385310	1400119	0.0	632
KWMTBOMO04911	KWMTBOMO04911	Bomo_Chr9	1416441	1418669	0.0	1572
KWMTBOMO04914	KWMTBOMO04914	Bomo_Chr9	1449743	1451809	4.20e-83	303
KWMTBOMO04924	KWMTBOMO04924	Bomo_Chr9	1634664	1661889	0.0	538
KWMTBOMO04934	KWMTBOMO04934	Bomo_Chr9	1920487	1923084	0.0	1614
KWMTBOMO04937	KWMTBOMO04937	Bomo_Chr9	1984226	2047584	0.0	460
KWMTBOMO04939	KWMTBOMO04939	Bomo_Chr9	2059295	2064449	0.0	573
KWMTBOMO04941	KWMTBOMO04941	Bomo_Chr9	2078820	2081084	2.84e-99	358
KWMTBOMO04943	KWMTBOMO04943	Bomo_Chr9	2085413	2088884	0.0	634
KWMTBOMO04956	KWMTBOMO04956	Bomo_Chr9	2810820	2826833	0.0	932
KWMTBOMO04964	KWMTBOMO04964	Bomo_Chr9	3581656	3585218	0.0	607
KWMTBOMO04965	KWMTBOMO04965	Bomo_Chr9	3592470	3622158	0.0	782
KWMTBOMO04966	KWMTBOMO04966	Bomo_Chr9	3629380	3640298	0.0	812
KWMTBOMO04970	KWMTBOMO04970	Bomo_Chr9	3787310	3789519	1.03e-116	346
KWMTBOMO04973	KWMTBOMO04973	Bomo_Chr9	3894060	3901706	1.01e-100	363
KWMTBOMO04974	KWMTBOMO04974	Bomo_Chr9	3902220	3908444	1.59e-160	562
KWMTBOMO04975	KWMTBOMO04975	Bomo_Chr9	3917868	3920229	0.0	937
KWMTBOMO04976	KWMTBOMO04976	Bomo_Chr9	3921670	3924737	1.27e-117	374
KWMTBOMO04977	KWMTBOMO04977	Bomo_Chr9	3927021	3929849	0.0	950
KWMTBOMO04980	KWMTBOMO04980	Bomo_Chr9	4199145	4201691	1.45e-128	455
KWMTBOMO04982	KWMTBOMO04982	Bomo_Chr9	4345773	4378684	0.0	1327
KWMTBOMO04984	KWMTBOMO04984	Bomo_Chr9	4486522	4487190	2.24e-103	332
KWMTBOMO04986	KWMTBOMO04986	Bomo_Chr9	4522225	4525830	0.0	658
KWMTBOMO04987	KWMTBOMO04987	Bomo_Chr9	4576022	4596670	5.38e-81	186
KWMTBOMO04990	KWMTBOMO04990	Bomo_Chr9	4909306	4916798	0.0	1139
KWMTBOMO04993	KWMTBOMO04993	Bomo_Chr9	4922926	4927940	3.63e-166	581
KWMTBOMO04997	KWMTBOMO04997	Bomo_Chr9	5142482	5149335	0.0	951
KWMTBOMO05000	KWMTBOMO05000	Bomo_Chr9	5202322	5210250	0.0	633
KWMTBOMO05004	KWMTBOMO05004	Bomo_Chr9	5288701	5313991	3.58e-166	581
KWMTBOMO05006	KWMTBOMO05006	Bomo_Chr9	5401111	5411089	0.0	2087
KWMTBOMO05007	KWMTBOMO05007	Bomo_Chr9	5416204	5416860	1.32e-89	217
KWMTBOMO05010	KWMTBOMO05010	Bomo_Chr9	5436911	5444059	0.0	1204
KWMTBOMO05012	KWMTBOMO05012	Bomo_Chr9	5469461	5473793	8.81e-154	539
KWMTBOMO05015	KWMTBOMO05015	Bomo_Chr9	5579378	5612041	8.07e-113	403
KWMTBOMO05016	KWMTBOMO05016	Bomo_Chr9	5619068	5651730	0.0	798
KWMTBOMO05027	KWMTBOMO05027	Bomo_Chr9	5853498	5854530	1.04e-172	522
KWMTBOMO05031	KWMTBOMO05031	Bomo_Chr9	6218047	6220057	0.0	685
KWMTBOMO05032	KWMTBOMO05032	Bomo_Chr9	6220081	6221756	4.95e-102	367
KWMTBOMO05033	KWMTBOMO05033	Bomo_Chr9	6225547	6236911	0.0	1839
KWMTBOMO05034	KWMTBOMO05034	Bomo_Chr9	6244677	6251198	1.63e-178	622
KWMTBOMO05035	KWMTBOMO05035	Bomo_Chr9	6252057	6261210	0.0	1143
KWMTBOMO05037	KWMTBOMO05037	Bomo_Chr9	6267747	6268733	1.16e-163	572
KWMTBOMO05038	KWMTBOMO05038	Bomo_Chr9	6276587	6324821	0.0	933
KWMTBOMO05040	KWMTBOMO05040	Bomo_Chr9	6357646	6361436	1.71e-139	492
KWMTBOMO05044	KWMTBOMO05044	Bomo_Chr9	6418960	6420682	3.07e-81	286
KWMTBOMO05045	KWMTBOMO05045	Bomo_Chr9	6425173	6446402	0.0	608
KWMTBOMO05046	KWMTBOMO05046	Bomo_Chr9	6462891	6466662	0.0	690
KWMTBOMO05048	KWMTBOMO05048	Bomo_Chr9	6539263	6541574	1.08e-138	489
KWMTBOMO05049	KWMTBOMO05049	Bomo_Chr9	6542598	6543892	0.0	643
KWMTBOMO05054	KWMTBOMO05054	Bomo_Chr9	6670523	6673022	2.24e-142	501
KWMTBOMO05055	KWMTBOMO05055	Bomo_Chr9	6675454	6687232	0.0	834
KWMTBOMO05057	KWMTBOMO05057	Bomo_Chr9	6697233	6699552	0.0	862
KWMTBOMO05058	KWMTBOMO05058	Bomo_Chr9	6701023	6747689	0.0	1774
KWMTBOMO05060	KWMTBOMO05060	Bomo_Chr9	6781803	6814912	0.0	1684
KWMTBOMO05067	KWMTBOMO05067	Bomo_Chr9	7030086	7031247	2.89e-85	311
KWMTBOMO05068	KWMTBOMO05068	Bomo_Chr9	7038548	7041535	2.05e-91	315
KWMTBOMO05070	KWMTBOMO05070	Bomo_Chr9	7046468	7049676	0.0	767
KWMTBOMO05074	KWMTBOMO05074	Bomo_Chr9	7069190	7072487	1.39e-166	582
KWMTBOMO05076	KWMTBOMO05076	Bomo_Chr9	7084267	7092507	0.0	900
KWMTBOMO05078	KWMTBOMO05078	Bomo_Chr9	7100798	7102808	5.01e-123	437
KWMTBOMO05082	KWMTBOMO05082	Bomo_Chr9	7364010	7365224	8.03e-135	476
KWMTBOMO05083	KWMTBOMO05083	Bomo_Chr9	7372860	7392449	0.0	778
KWMTBOMO05087	KWMTBOMO05087	Bomo_Chr9	7699563	7707313	0.0	1993
KWMTBOMO05088	KWMTBOMO05088	Bomo_Chr9	7709054	7738128	0.0	647
KWMTBOMO05091	KWMTBOMO05091	Bomo_Chr9	7763314	7765207	1.06e-82	302
KWMTBOMO05092	KWMTBOMO05092	Bomo_Chr9	7766088	7773873	0.0	1009
KWMTBOMO05095	KWMTBOMO05095	Bomo_Chr9	7794214	7813355	0.0	1581
KWMTBOMO05096	KWMTBOMO05096	Bomo_Chr9	7813584	7817299	2.44e-115	411
KWMTBOMO05097	KWMTBOMO05097	Bomo_Chr9	7818491	7835643	0.0	1695
KWMTBOMO05098	KWMTBOMO05098	Bomo_Chr9	7836196	7843103	0.0	740
KWMTBOMO05101	KWMTBOMO05101	Bomo_Chr9	7940583	7953033	0.0	1387
KWMTBOMO05104	KWMTBOMO05104	Bomo_Chr9	8051744	8054418	0.0	944
KWMTBOMO05108	KWMTBOMO05108	Bomo_Chr9	8123144	8126168	0.0	747
KWMTBOMO05111	KWMTBOMO05111	Bomo_Chr9	8136044	8165353	0.0	1153
KWMTBOMO05112	KWMTBOMO05112	Bomo_Chr9	8181844	8182972	0.0	757
KWMTBOMO05113	KWMTBOMO05113	Bomo_Chr9	8184071	8187513	0.0	721
KWMTBOMO05125	KWMTBOMO05125	Bomo_Chr9	8549663	8554351	0.0	1380
KWMTBOMO05130	KWMTBOMO05130	Bomo_Chr9	8597413	8626796	0.0	1081
KWMTBOMO05131	KWMTBOMO05131	Bomo_Chr9	8632033	8635898	0.0	1837
KWMTBOMO05134	KWMTBOMO05134	Bomo_Chr9	8734833	8744020	0.0	3059
KWMTBOMO05135	KWMTBOMO05135	Bomo_Chr9	8744853	8752653	0.0	1273
KWMTBOMO05138	KWMTBOMO05138	Bomo_Chr9	8785439	8797272	8.88e-97	349
KWMTBOMO05139	KWMTBOMO05139	Bomo_Chr9	8799613	8808844	0.0	936
KWMTBOMO05140	KWMTBOMO05140	Bomo_Chr9	8810507	8823132	0.0	1046
KWMTBOMO05141	KWMTBOMO05141	Bomo_Chr9	8829219	8832112	0.0	1778
KWMTBOMO05142	KWMTBOMO05142	Bomo_Chr9	8834183	8840640	0.0	872
KWMTBOMO05146	KWMTBOMO05146	Bomo_Chr9	8982164	8989377	2.07e-84	308
KWMTBOMO05149	KWMTBOMO05149	Bomo_Chr9	9037428	9043622	7.20e-164	272
KWMTBOMO05150	KWMTBOMO05150	Bomo_Chr9	9043712	9051667	0.0	1131
KWMTBOMO05154	KWMTBOMO05154	Bomo_Chr9	9146520	9157027	3.22e-162	567
KWMTBOMO05161	KWMTBOMO05161	Bomo_Chr9	9269321	9273467	0.0	1036
KWMTBOMO05165	KWMTBOMO05165	Bomo_Chr9	9420120	9423775	2.20e-138	488
KWMTBOMO05166	KWMTBOMO05166	Bomo_Chr9	9482690	9484376	1.34e-84	308
KWMTBOMO05169	KWMTBOMO05169	Bomo_Chr9	9686370	9693204	1.60e-93	338
KWMTBOMO05172	KWMTBOMO05172	Bomo_Chr9	9751078	9769919	0.0	1092
KWMTBOMO05178	KWMTBOMO05178	Bomo_Chr9	9858218	9863856	0.0	722
KWMTBOMO05185	KWMTBOMO05185	Bomo_Chr9	10381335	10386509	0.0	646
KWMTBOMO05190	KWMTBOMO05190	Bomo_Chr9	10598902	10600395	5.03e-159	557
KWMTBOMO05192	KWMTBOMO05192	Bomo_Chr9	10624756	10626442	4.62e-81	297
KWMTBOMO05195	KWMTBOMO05195	Bomo_Chr9	10672711	10687905	2.37e-161	565
KWMTBOMO05199	KWMTBOMO05199	Bomo_Chr9	10775806	10777103	0.0	934
KWMTBOMO05201	KWMTBOMO05201	Bomo_Chr9	10877855	10881781	3.58e-98	354
KWMTBOMO05202	KWMTBOMO05202	Bomo_Chr9	10884347	10885244	1.38e-105	379
KWMTBOMO05203	KWMTBOMO05203	Bomo_Chr9	10896285	10899949	2.78e-160	561
KWMTBOMO05204	KWMTBOMO05204	Bomo_Chr9	10899966	10902724	0.0	808
KWMTBOMO05205	KWMTBOMO05205	Bomo_Chr9	10903735	10915112	0.0	1353
KWMTBOMO05210	KWMTBOMO05210	Bomo_Chr9	11082542	11097094	0.0	1474
KWMTBOMO05211	KWMTBOMO05211	Bomo_Chr9	11099596	11172374	0.0	1044
KWMTBOMO05212	KWMTBOMO05212	Bomo_Chr9	11201034	11211850	0.0	1904
KWMTBOMO05214	KWMTBOMO05214	Bomo_Chr9	11255321	11259323	1.24e-176	615
KWMTBOMO05215	KWMTBOMO05215	Bomo_Chr9	11260274	11265317	6.18e-146	513
KWMTBOMO05217	KWMTBOMO05217	Bomo_Chr9	11300064	11307175	0.0	630
KWMTBOMO05218	KWMTBOMO05218	Bomo_Chr9	11308354	11317549	0.0	650
KWMTBOMO05221	KWMTBOMO05221	Bomo_Chr9	11359724	11361117	2.10e-82	301
KWMTBOMO05226	KWMTBOMO05226	Bomo_Chr9	11467744	11497763	0.0	1056
KWMTBOMO05227	KWMTBOMO05227	Bomo_Chr9	11548751	11550913	2.45e-100	361
KWMTBOMO05229	KWMTBOMO05229	Bomo_Chr9	11560271	11564281	0.0	797
KWMTBOMO05231	KWMTBOMO05231	Bomo_Chr9	11643322	11646990	0.0	2594
KWMTBOMO05233	KWMTBOMO05233	Bomo_Chr9	11659359	11676870	0.0	2726
KWMTBOMO05234	KWMTBOMO05234	Bomo_Chr9	11680281	11682912	1.80e-179	625
KWMTBOMO05237	KWMTBOMO05237	Bomo_Chr9	11748931	11809572	0.0	2042
KWMTBOMO05240	KWMTBOMO05240	Bomo_Chr9	11822471	11824821	7.13e-134	468
KWMTBOMO05248	KWMTBOMO05248	Bomo_Chr9	12010513	12019934	0.0	879
KWMTBOMO05249	KWMTBOMO05249	Bomo_Chr9	12022619	12024374	3.99e-117	417
KWMTBOMO05250	KWMTBOMO05250	Bomo_Chr9	12035535	12052185	2.89e-127	451
KWMTBOMO05251	KWMTBOMO05251	Bomo_Chr9	12054498	12058304	2.64e-92	334
KWMTBOMO05253	KWMTBOMO05253	Bomo_Chr9	12100889	12103604	0.0	656
KWMTBOMO05254	KWMTBOMO05254	Bomo_Chr9	12105655	12109677	1.59e-160	562
KWMTBOMO05257	KWMTBOMO05257	Bomo_Chr9	12165624	12171644	0.0	974
KWMTBOMO05258	KWMTBOMO05258	Bomo_Chr9	12175815	12180117	0.0	777
KWMTBOMO05261	KWMTBOMO05261	Bomo_Chr9	12200982	12205664	3.59e-161	564
KWMTBOMO05263	KWMTBOMO05263	Bomo_Chr9	12223165	12244766	4.93e-173	604
KWMTBOMO05265	KWMTBOMO05265	Bomo_Chr9	12255195	12258937	4.48e-88	281
KWMTBOMO05266	KWMTBOMO05266	Bomo_Chr9	12259791	12260764	1.55e-178	622
KWMTBOMO05269	KWMTBOMO05269	Bomo_Chr9	12447264	12449034	0.0	1180
KWMTBOMO05272	KWMTBOMO05272	Bomo_Chr9	12541665	12570903	0.0	658
KWMTBOMO05277	KWMTBOMO05277	Bomo_Chr9	12601024	12608534	0.0	1248
KWMTBOMO05280	KWMTBOMO05280	Bomo_Chr9	12650808	12652283	1.96e-114	408
KWMTBOMO05282	KWMTBOMO05282	Bomo_Chr9	12661342	12678323	0.0	765
KWMTBOMO05283	KWMTBOMO05283	Bomo_Chr9	12679629	12684643	0.0	858
KWMTBOMO05284	KWMTBOMO05284	Bomo_Chr9	12689315	12698173	0.0	752
KWMTBOMO05287	KWMTBOMO05287	Bomo_Chr9	12801455	12811182	0.0	999
KWMTBOMO05297	KWMTBOMO05297	Bomo_Chr9	13281968	13295293	1.23e-135	457
KWMTBOMO05299	KWMTBOMO05299	Bomo_Chr9	13300203	13315957	0.0	743
KWMTBOMO05300	KWMTBOMO05300	Bomo_Chr9	13319008	13322207	0.0	831
KWMTBOMO05301	KWMTBOMO05301	Bomo_Chr9	13337439	13412887	0.0	1967
KWMTBOMO05302	KWMTBOMO05302	Bomo_Chr9	13431883	13450557	0.0	646
KWMTBOMO05303	KWMTBOMO05303	Bomo_Chr9	13465591	13477157	7.69e-150	526
KWMTBOMO05310	KWMTBOMO05310	Bomo_Chr9	13522010	13540417	3.75e-115	411
KWMTBOMO05315	KWMTBOMO05315	Bomo_Chr9	13619908	13626063	0.0	1209
KWMTBOMO05320	KWMTBOMO05320	Bomo_Chr9	13821688	13826699	0.0	729
KWMTBOMO05323	KWMTBOMO05323	Bomo_Chr9	13936348	13937226	6.22e-180	626
KWMTBOMO05354	KWMTBOMO05354	Bomo_Chr9	15391686	15403819	8.33e-155	433
KWMTBOMO05356	KWMTBOMO05356	Bomo_Chr9	15421186	15428755	0.0	960
KWMTBOMO05359	KWMTBOMO05359	Bomo_Chr9	15487256	15489393	0.0	1025
KWMTBOMO05360	KWMTBOMO05360	Bomo_Chr9	15491297	15495965	0.0	851
KWMTBOMO05361	KWMTBOMO05361	Bomo_Chr9	15507386	15537100	0.0	916
KWMTBOMO05371	KWMTBOMO05371	Bomo_Chr9	15707915	15709421	5.01e-148	520
KWMTBOMO05372	KWMTBOMO05372	Bomo_Chr9	15710848	15737654	0.0	1103
KWMTBOMO05373	KWMTBOMO05373	Bomo_Chr9	15741895	15751263	0.0	1080
KWMTBOMO05375	KWMTBOMO05375	Bomo_Chr9	15768354	15769284	8.72e-81	296
KWMTBOMO05384	KWMTBOMO05384	Bomo_Chr9	16552004	16572586	0.0	944
KWMTBOMO05385	KWMTBOMO05385	Bomo_Chr9	16572713	16577773	5.92e-87	317
KWMTBOMO05386	KWMTBOMO05386	Bomo_Chr9	16578904	16581885	0.0	399
KWMTBOMO05391	KWMTBOMO05391	Bomo_Chr10	18972	21395	3.69e-136	472
KWMTBOMO05395	KWMTBOMO05395	Bomo_Chr10	86362	88245	0.0	949
KWMTBOMO05400	KWMTBOMO05400	Bomo_Chr10	533838	546005	0.0	2086
KWMTBOMO05407	KWMTBOMO05407	Bomo_Chr10	1002046	1006626	0.0	1213
KWMTBOMO05410	KWMTBOMO05410	Bomo_Chr10	1296231	1297097	1.49e-163	572
KWMTBOMO05411	KWMTBOMO05411	Bomo_Chr10	1372571	1374738	5.74e-139	490
KWMTBOMO05415	KWMTBOMO05415	Bomo_Chr10	1537102	1540830	6.73e-118	420
KWMTBOMO05417	KWMTBOMO05417	Bomo_Chr10	1543356	1545210	0.0	658
KWMTBOMO05420	KWMTBOMO05420	Bomo_Chr10	1597051	1608155	0.0	873
KWMTBOMO05423	KWMTBOMO05423	Bomo_Chr10	1772306	1790265	0.0	895
KWMTBOMO05424	KWMTBOMO05424	Bomo_Chr10	1790627	1797415	0.0	714
KWMTBOMO05425	KWMTBOMO05425	Bomo_Chr10	1798016	1801925	0.0	1021
KWMTBOMO05426	KWMTBOMO05426	Bomo_Chr10	1803554	1805575	3.06e-128	454
KWMTBOMO05427	KWMTBOMO05427	Bomo_Chr10	1805786	1869710	0.0	511
KWMTBOMO05428	KWMTBOMO05428	Bomo_Chr10	1870266	1879126	0.0	793
KWMTBOMO05430	KWMTBOMO05430	Bomo_Chr10	1886683	1962765	0.0	1483
KWMTBOMO05437	KWMTBOMO05437	Bomo_Chr10	2269133	2276447	0.0	453
KWMTBOMO05439	KWMTBOMO05439	Bomo_Chr10	2343733	2347124	0.0	749
KWMTBOMO05442	KWMTBOMO05442	Bomo_Chr10	2405333	2425247	0.0	915
KWMTBOMO05446	KWMTBOMO05446	Bomo_Chr10	2459863	2468904	0.0	831
KWMTBOMO05448	KWMTBOMO05448	Bomo_Chr10	2480092	2480854	3.23e-139	491
KWMTBOMO05464	KWMTBOMO05464	Bomo_Chr10	2843395	2844709	0.0	505
KWMTBOMO05469	KWMTBOMO05469	Bomo_Chr10	2967909	2971790	0.0	1294
KWMTBOMO05470	KWMTBOMO05470	Bomo_Chr10	2972821	2983135	0.0	1854
KWMTBOMO05471	KWMTBOMO05471	Bomo_Chr10	2985161	2988926	0.0	855
KWMTBOMO05473	KWMTBOMO05473	Bomo_Chr10	3006231	3013446	0.0	1012
KWMTBOMO05474	KWMTBOMO05474	Bomo_Chr10	3015028	3017490	0.0	695
KWMTBOMO05475	KWMTBOMO05475	Bomo_Chr10	3018211	3043984	0.0	1110
KWMTBOMO05476	KWMTBOMO05476	Bomo_Chr10	3044820	3047130	6.26e-113	403
KWMTBOMO05478	KWMTBOMO05478	Bomo_Chr10	3052668	3054690	0.0	1107
KWMTBOMO05479	KWMTBOMO05479	Bomo_Chr10	3055411	3057785	2.92e-86	314
KWMTBOMO05481	KWMTBOMO05481	Bomo_Chr10	3095709	3096880	0.0	698
KWMTBOMO05482	KWMTBOMO05482	Bomo_Chr10	3099091	3103044	4.45e-97	350
KWMTBOMO05483	KWMTBOMO05483	Bomo_Chr10	3104100	3112900	0.0	1457
KWMTBOMO05491	KWMTBOMO05491	Bomo_Chr10	3460198	3464726	6.88e-103	287
